編號		頁數	题名	著者	千字文
12371511		66	大乘起信論疏筆削記十五卷（14）	宋子璿錄	岫09
12371611	暂时无存册		大乘起信論疏筆削記十五卷（15）	宋子璿錄	岫10
12371711	暂时无存册		肇論新疏十卷（01）	元文才述	杳01
12371811	暂时无存册		肇論新疏十卷（02）	元文才述	杳02
12371911	暂时无存册		肇論新疏十卷（03）	元文才述	杳03
12372011	暂时无存册		肇論新疏十卷（04）	元文才述	杳04
12372111		41	肇論新疏十卷（05）	元文才述	杳05
12372211	暂时无存册		肇論新疏十卷（06）	元文才述	杳06
12372311	暂时无存册		肇論新疏十卷（07）	元文才述	杳07
12372411	暂时无存册		肇論新疏十卷（08）	元文才述	杳08
12372511	暂时无存册		肇論新疏十卷（09）	元文才述	杳09
12372611	暂时无存册		肇論新疏十卷（10）	元文才述	杳10
12372711		33	肇論新疏游刃十卷（01）	元文才述	冥01
12372811		32	肇論新疏游刃十卷（02）	元文才述	冥02
12372911	暂时无存册		肇論新疏游刃十卷（03）	元文才述	冥03
12373011		37	肇論新疏游刃十卷（04）	元文才述	冥04
12373111	暂时无存册		肇論新疏游刃十卷（05）	元文才述	冥05
12373211		31	肇論新疏游刃十卷（06）	元文才述	冥06
12373311		25	肇論新疏游刃十卷（07）	元文才述	冥07
12373411		21	肇論新疏游刃十卷（08）	元文才述	冥08
12373511	暂时无存册		肇論新疏游刃十卷（09）	元文才述	冥09
12373611	暂时无存册		肇論新疏游刃十卷（10）	元文才述	冥10
12373711		36	圓覺經略疏之鈔三十卷（科文上）	唐宗密於大疏略出	治01
12373811		46	圓覺經略疏之鈔三十卷（02）	唐宗密於大疏略出	治02
12373911		45	圓覺經略疏之鈔三十卷（03）	唐宗密於大疏略出	治03
12374011		42	圓覺經略疏之鈔三十卷（04）	唐宗密於大疏略出	治04
12374111		52	圓覺經略疏之鈔三十卷（05）	唐宗密於大疏略出	治05
12374211		36	圓覺經略疏之鈔三十卷（06）	唐宗密於大疏略出	治06
12374311		21	圓覺經略疏之鈔三十卷（07）	唐宗密於大疏略出	治07
12374411		25	圓覺經略疏之鈔三十卷（08）	唐宗密於大疏略出	治08
12374511		33	圓覺經略疏之鈔三十卷（09）	唐宗密於大疏略出	治09
12374611		37	圓覺經略疏之鈔三十卷（10）	唐宗密於大疏略出	治10
12374711	暂时无存册		圓覺經略疏之鈔三十卷（11）	唐宗密於大疏略出	本01
12374811		33	圓覺經略疏之鈔三十卷（12）	唐宗密於大疏略出	本02
12374911	暂时无存册		圓覺經略疏之鈔三十卷（13）	唐宗密於大疏略出	本03
12375011	暂时无存册		圓覺經略疏之鈔三十卷（14）	唐宗密於大疏略出	本04
12375111	暂时无存册		圓覺經略疏之鈔三十卷（15）	唐宗密於大疏略出	本05
12375211		36	圓覺經略疏之鈔三十卷（16）	唐宗密於大疏略出	本06
12375311	暂时无存册		圓覺經略疏之鈔三十卷（17）	唐宗密於大疏略出	本07
12375411		54	圓覺經略疏之鈔三十卷（18）	唐宗密於大疏略出	本08
12375511		35	圓覺經略疏之鈔三十卷（19）	唐宗密於大疏略出	本09
12375611	暂时无存册		圓覺經略疏之鈔三十卷（20）	唐宗密於大疏略出	本10
12375711	暂时无存册		圓覺經略疏之鈔三十卷（21）	唐宗密於大疏略出	於01
12375811	暂时无存册		圓覺經略疏之鈔三十卷（22）	唐宗密於大疏略出	於02
12375911	暂时无存册		圓覺經略疏之鈔三十卷（23）	唐宗密於大疏略出	於03
12376011	暂时无存册		圓覺經略疏之鈔三十卷（24）	唐宗密於大疏略出	於04
12376111	暂时无存册		圓覺經略疏之鈔三十卷（25）	唐宗密於大疏略出	於05
12376211	暂时无存册		圓覺經略疏之鈔三十卷（26）	唐宗密於大疏略出	於06
12376311	暂时无存册		圓覺經略疏之鈔三十卷（27）	唐宗密於大疏略出	於07
12376411	暂时无存册		圓覺經略疏之鈔三十卷（28）	唐宗密於大疏略出	於08
12376511		27	圓覺經略疏之鈔三十卷（29）	唐宗密於大疏略出	於09
12376611	暂时无存册		圓覺經略疏之鈔三十卷（30）	唐宗密於大疏略出	於10
12376711		22	金剛經疏論纂要三卷（科文）	唐宗密述、宋子璿治定	農01
12376811		54	金剛經疏論纂要三卷（01）	唐宗密述、宋子璿治定	農02
12376911		48	金剛經疏論纂要三卷（02）	唐宗密述、宋子璿治定	農03
12377011		57	釋金剛經刊定記七卷（01）	宋子璿錄	農04
12377111		60	釋金剛經刊定記七卷（02）	宋子璿錄	農05
12377211		72	釋金剛經刊定記七卷（03）	宋子璿錄	農06
12377311		59	釋金剛經刊定記七卷（04）	宋子璿錄	農07
12377411		61	釋金剛經刊定記七卷（05）	宋子璿錄	農08
12377511		48	釋金剛經刊定記七卷（06）	宋子璿錄	農09
12377611		37	釋金剛經刊定記七卷（07）	宋子璿錄	農10
12377711	暂时无存册		維摩詰所說經注十卷（01）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務01
12377811		21	維摩詰所說經注十卷（02）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務02
12377911		59	維摩詰所說經注十卷（03）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務03
12378011		42	維摩詰所說經注十卷（04）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務04
12378111	暂时无存册		維摩詰所說經注十卷（05）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務05
12378211	暂时无存册		維摩詰所說經注十卷（06）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務06
12378311	暂时无存册		維摩詰所說經注十卷（07）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務07
12378411		36	維摩詰所說經注十卷（08）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務08
12378511		28	維摩詰所說經注十卷（09）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務09
12378611		42	維摩詰所說經注十卷（10）	姚秦鳩摩羅什、僧肇、道生三家法中集出	務10
12378711	暂时无存册		華嚴原人論五卷（01）	唐宗密述	茲01
12378811	暂时无存册		華嚴原人論五卷（02）	唐宗密述	茲02
12378911	暂时无存册		華嚴原人論五卷（03）	唐宗密述	茲03
12379011		55	華嚴原人論五卷（04）	唐宗密述	茲04
12379111	暂时无存册		華嚴原人論五卷（05）	唐宗密述	茲05
12379211		55	析疑論五卷（01）	元子成撰、師子比丘述注	茲06
12379311	暂时无存册		析疑論五卷（02）	元子成撰、師子比丘述注	茲07
12379411	暂时无存册		析疑論五卷（03）	元子成撰、師子比丘述注	茲08
12379511		28	析疑論五卷（04）	元子成撰、師子比丘述注	茲09
12379611		35	析疑論五卷（05）	元子成撰、師子比丘述注	茲10
12379711	暂时无存册		天台四教儀集注十卷（01）	宋諦觀注	稼01
12379811	暂时无存册		天台四教儀集注十卷（02）	宋諦觀注	稼02
12379911	暂时无存册		天台四教儀集注十卷（03）	宋諦觀注	稼03
12380011	暂时无存册		天台四教儀集注十卷（04）	宋諦觀注	稼04
12380111	暂时无存册		天台四教儀集注十卷（05）	宋諦觀注	稼05
12380211	暂时无存册		天台四教儀集注十卷（06）	宋諦觀注	稼06
12380311	暂时无存册		天台四教儀集注十卷（07）	宋諦觀注	稼07
12380411	暂时无存册		天台四教儀集注十卷（08）	宋諦觀注	稼08
12380511	暂时无存册		天台四教儀集注十卷（09）	宋諦觀注	稼09
12380611	暂时无存册		天台四教儀集注十卷（10）	宋諦觀注	稼10
12380711		50	教乘法數四十卷（01）	明圓瀞集	穡01
12380811		29	教乘法數四十卷（02）	明圓瀞集	穡02
12380911		31	教乘法數四十卷（03）	明圓瀞集	穡03
12381011		37	教乘法數四十卷（04）	明圓瀞集	穡04
12381111		29	教乘法數四十卷（05）	明圓瀞集	穡05
12381211		27	教乘法數四十卷（06）	明圓瀞集	穡06
12381311		33	教乘法數四十卷（07）	明圓瀞集	穡07
12381411		37	教乘法數四十卷（08）	明圓瀞集	穡08
12381511		36	教乘法數四十卷（09）	明圓瀞集	穡09
12381611		18	教乘法數四十卷（10）	明圓瀞集	穡10
12381711		26	教乘法數四十卷（11）	明圓瀞集	俶01
12381811		22	教乘法數四十卷（12）	明圓瀞集	俶02
12381911		21	教乘法數四十卷（13）	明圓瀞集	俶03
12382011		21	教乘法數四十卷（14）	明圓瀞集	俶04
12382111	暂时无存册		教乘法數四十卷（15）	明圓瀞集	俶05
12382211		22	教乘法數四十卷（16）	明圓瀞集	俶06
12382311		21	教乘法數四十卷（17）	明圓瀞集	俶07
12382411	暂时无存册		教乘法數四十卷（18）	明圓瀞集	俶08
12382511		22	教乘法數四十卷（19）	明圓瀞集	俶09
12382611		21	教乘法數四十卷（20）	明圓瀞集	俶10
12382711	暂时无存册		教乘法數四十卷（21）	明圓瀞集	載01
12382811	暂时无存册		教乘法數四十卷（22）	明圓瀞集	載02
12382911		16	教乘法數四十卷（23）	明圓瀞集	載03
12383011	暂时无存册		教乘法數四十卷（24）	明圓瀞集	載04
12383111	暂时无存册		教乘法數四十卷（25）	明圓瀞集	載05
12383211		17	教乘法數四十卷（26）	明圓瀞集	載06
12383311		16	教乘法數四十卷（27）	明圓瀞集	載07
12383411	暂时无存册		教乘法數四十卷（28）	明圓瀞集	載08
12383511		17	教乘法數四十卷（29）	明圓瀞集	載09
12383611		14	教乘法數四十卷（30）	明圓瀞集	載10
12383711	暂时无存册		教乘法數四十卷（31）	明圓瀞集	南01
12383811		20	教乘法數四十卷（32）	明圓瀞集	南02
12383911	暂时无存册		教乘法數四十卷（33）	明圓瀞集	南03
12384011		18	教乘法數四十卷（34）	明圓瀞集	南04
12384111	暂时无存册		教乘法數四十卷（35）	明圓瀞集	南05
12384211	暂时无存册		教乘法數四十卷（36）	明圓瀞集	南06
12384311		19	教乘法數四十卷（37）	明圓瀞集	南07
12384411	暂时无存册		教乘法數四十卷（38）	明圓瀞集	南08
12384511	暂时无存册		教乘法數四十卷（39）	明圓瀞集	南09
12384611	暂时无存册		教乘法數四十卷（40）	明圓瀞集	南10
12384711		46	佛祖歷代通載三十六卷（01）	元念常集	畝01
12384811		44	佛祖歷代通載三十六卷（02）	元念常集	畝02
12384911		29	佛祖歷代通載三十六卷（03）	元念常集	畝03
12385011		40	佛祖歷代通載三十六卷（04）	元念常集	畝04
12385111		42	佛祖歷代通載三十六卷（05）	元念常集	畝05
12385211		53	佛祖歷代通載三十六卷（06）	元念常集	畝06
12385311		48	佛祖歷代通載三十六卷（07）	元念常集	畝07
12385411		60	佛祖歷代通載三十六卷（08）	元念常集	畝08
12385511		55	佛祖歷代通載三十六卷（09）	元念常集	畝09
12385611		64	佛祖歷代通載三十六卷（10）	元念常集	畝10
12385711	暂时无存册		佛祖歷代通載三十六卷（11）	元念常集	我01
12385811	暂时无存册		佛祖歷代通載三十六卷（12）	元念常集	我02
12385911	暂时无存册		佛祖歷代通載三十六卷（13）	元念常集	我03
12386011	暂时无存册		佛祖歷代通載三十六卷（14）	元念常集	我04
12386111	暂时无存册		佛祖歷代通載三十六卷（15）	元念常集	我05
12386211	暂时无存册		佛祖歷代通載三十六卷（16）	元念常集	我06
12386311	暂时无存册		佛祖歷代通載三十六卷（17）	元念常集	我07
12386411	暂时无存册		佛祖歷代通載三十六卷（18）	元念常集	我08
12386511	暂时无存册		佛祖歷代通載三十六卷（19）	元念常集	我09
12386611	暂时无存册		佛祖歷代通載三十六卷（20）	元念常集	我10
12386711		46	佛祖歷代通載三十六卷（21）	元念常集	藝01
12386811		44	佛祖歷代通載三十六卷（22）	元念常集	藝02
12386911		40	佛祖歷代通載三十六卷（23）	元念常集	藝03
12387011		39	佛祖歷代通載三十六卷（24）	元念常集	藝04
12387111		47	佛祖歷代通載三十六卷（25）	元念常集	藝05
12387211		35	佛祖歷代通載三十六卷（26）	元念常集	藝06
12387311		40	佛祖歷代通載三十六卷（27）	元念常集	藝07
12387411		46	佛祖歷代通載三十六卷（28）	元念常集	藝08
12387511		53	佛祖歷代通載三十六卷（29）	元念常集	藝09
12387611		52	佛祖歷代通載三十六卷（30）	元念常集	藝10
12387711	暂时无存册		佛祖歷代通載三十六卷（31）	元念常集	黍01
12387811		46	佛祖歷代通載三十六卷（32）	元念常集	黍02
12387911		44	佛祖歷代通載三十六卷（33）	元念常集	黍03
12388011		37	佛祖歷代通載三十六卷（34）	元念常集	黍04
12388111		47	佛祖歷代通載三十六卷（35）	元念常集	黍05
12388211		38	佛祖歷代通載三十六卷（36）	元念常集	黍06
12388311		38	禪林寶訓四卷（01）	宋妙喜等集、淨善重集	黍07
12388411	暂时无存册		禪林寶訓四卷（02）	宋妙喜等集、淨善重集	黍08
12388511		37	禪林寶訓四卷（03）	宋妙喜等集、淨善重集	黍09
12388611		38	禪林寶訓四卷（04）	宋妙喜等集、淨善重集	黍10
12388711		39	大方廣佛華嚴經疏鈔三十卷（科文）	唐澄觀集	稷01
12388811		37	大方廣佛華嚴經疏鈔三十卷（01）	唐澄觀集	稷02
12388911		34	大方廣佛華嚴經疏鈔三十卷（02）	唐澄觀集	稷03
12389011		39	大方廣佛華嚴經疏鈔三十卷（03）	唐澄觀集	稷04
12389111		33	大方廣佛華嚴經疏鈔三十卷（04）	唐澄觀集	稷05
12389211		31	大方廣佛華嚴經疏鈔三十卷（05）	唐澄觀集	稷06
12389311		29	大方廣佛華嚴經疏鈔三十卷（06）	唐澄觀集	稷07
12389411		26	大方廣佛華嚴經疏鈔三十卷（07）	唐澄觀集	稷08
12389511		25	大方廣佛華嚴經疏鈔三十卷（08）	唐澄觀集	稷09
12389611		40	大方廣佛華嚴經疏鈔三十卷（09）	唐澄觀集	稷10
12389711	暂时无存册		大方廣佛華嚴經疏鈔三十卷（10）	唐澄觀集	稅01
12389811		35	大方廣佛華嚴經疏鈔三十卷（11）	唐澄觀集	稅02
12389911		40	大方廣佛華嚴經疏鈔三十卷（12）	唐澄觀集	稅03
12390011		31	大方廣佛華嚴經疏鈔三十卷（13）	唐澄觀集	稅04
12390111	暂时无存册		大方廣佛華嚴經疏鈔三十卷（14）	唐澄觀集	稅05
12390211	暂时无存册		大方廣佛華嚴經疏鈔三十卷（15）	唐澄觀集	稅06
12390311		38	大方廣佛華嚴經疏鈔三十卷（16）	唐澄觀集	稅07
12390411	暂时无存册		大方廣佛華嚴經疏鈔三十卷（17）	唐澄觀集	稅08
12390511	暂时无存册		大方廣佛華嚴經疏鈔三十卷（18）	唐澄觀集	稅09
12390611	暂时无存册		大方廣佛華嚴經疏鈔三十卷（19）	唐澄觀集	稅10
12390711	暂时无存册		大方廣佛華嚴經疏鈔三十卷（20）	唐澄觀集	熟01
12390811		36	大方廣佛華嚴經疏鈔三十卷（21）	唐澄觀集	熟02
12390911		18	大方廣佛華嚴經疏鈔三十卷（22）	唐澄觀集	熟03
12391011		37	大方廣佛華嚴經疏鈔三十卷（23）	唐澄觀集	熟04
12391111		36	大方廣佛華嚴經疏鈔三十卷（24）	唐澄觀集	熟05
12391211		35	大方廣佛華嚴經疏鈔三十卷（25）	唐澄觀集	熟06
12391311		33	大方廣佛華嚴經疏鈔三十卷（26）	唐澄觀集	熟07
12391411		34	大方廣佛華嚴經疏鈔三十卷（27）	唐澄觀集	熟08
12391511	暂时无存册		大方廣佛華嚴經疏鈔三十卷（28）	唐澄觀集	熟09
12391611	暂时无存册		大方廣佛華嚴經疏鈔三十卷（29）	唐澄觀集	熟10
12391711		40	翻譯名義集二十卷（01）	宋法雲編	貢01
12391811		41	翻譯名義集二十卷（02）	宋法雲編	貢02
12391911		34	翻譯名義集二十卷（03）	宋法雲編	貢03
12392011	暂时无存册		翻譯名義集二十卷（04）	宋法雲編	貢04
12392111		45	翻譯名義集二十卷（05）	宋法雲編	貢05
12392211		35	翻譯名義集二十卷（06）	宋法雲編	貢06
12392311	暂时无存册		翻譯名義集二十卷（07）	宋法雲編	貢07
12392411		29	翻譯名義集二十卷（08）	宋法雲編	貢08
12392511		32	翻譯名義集二十卷（09）	宋法雲編	貢09
12392611		38	翻譯名義集二十卷（10）	宋法雲編	貢10
12392711		52	翻譯名義集二十卷（11）	宋法雲編	新01
